2023-04-14 14:07:28,503 - environ.py[line:193] - INFO: reward:-2.7436822806941317, r_sources:[25, 2899, 2573, 344, 2604], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42425188  1.         -1.         -1.          1.        ]
2023-04-14 14:07:29,220 - environ.py[line:193] - INFO: reward:0.002371074021337627, r_sources:[1556, 2091, 3224, 2935, 955], c_sources:[1160, 4038, 0, 0, 4038], actions:[-0.42524559  1.         -1.         -1.          1.        ]
2023-04-14 14:07:29,938 - environ.py[line:193] - INFO: reward:-2.835726697562749, r_sources:[25, 3978, 96, 1807, 2315], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42431198  1.         -1.         -1.          1.        ]
2023-04-14 14:07:30,660 - environ.py[line:193] - INFO: reward:-2.4501040231977766, r_sources:[3277, 2520, 1801, 1984, 2837], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42487718  1.         -1.         -1.          1.        ]
2023-04-14 14:07:31,382 - environ.py[line:193] - INFO: reward:-2.4673930672952924, r_sources:[3282, 956, 3547, 1302, 2226], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42437931  1.         -1.         -1.          1.        ]
2023-04-14 14:07:32,103 - environ.py[line:193] - INFO: reward:-2.5516200582409967, r_sources:[148, 504, 2252, 2251, 1044], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.4250847  1.        -1.        -1.         1.       ]
2023-04-14 14:07:34,582 - environ.py[line:193] - INFO: reward:-2.4423470353692034, r_sources:[1882, 2880, 3094, 1432, 2948], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42470535  1.         -1.         -1.          1.        ]
2023-04-14 14:07:35,294 - environ.py[line:193] - INFO: reward:-2.5604893309540078, r_sources:[1199, 2388, 3858, 3741, 317], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42485438  1.         -1.         -1.          1.        ]
2023-04-14 14:07:36,004 - environ.py[line:193] - INFO: reward:-1.8641314668276108, r_sources:[1217, 142, 2919, 3411, 3372], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42455921  1.         -1.         -1.          1.        ]
2023-04-14 14:07:36,719 - environ.py[line:193] - INFO: reward:-2.5043247356451026, r_sources:[338, 2668, 2509, 214, 2226], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42462544  1.         -1.         -1.          1.        ]
2023-04-14 14:07:37,428 - environ.py[line:193] - INFO: reward:-2.5217814705179027, r_sources:[1981, 1197, 1940, 765, 3475], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42462492  1.         -1.         -1.          1.        ]
2023-04-14 14:07:38,141 - environ.py[line:193] - INFO: reward:-2.470545464719872, r_sources:[2141, 2960, 3005, 2925, 1085], c_sources:[1151, 4038, 0, 0, 4038], actions:[-0.42972928  1.         -1.         -1.          1.        ]
2023-04-14 14:07:38,852 - environ.py[line:193] - INFO: reward:-2.470545464719872, r_sources:[3906, 3443, 1201, 3140, 7], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42434941  1.         -1.         -1.          1.        ]
2023-04-14 14:07:39,560 - environ.py[line:193] - INFO: reward:-2.5604893309540078, r_sources:[1199, 2388, 3858, 3741, 317], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42485438  1.         -1.         -1.          1.        ]
2023-04-14 14:07:40,271 - environ.py[line:193] - INFO: reward:-2.4708668531205182, r_sources:[86, 1999, 1696, 3411, 1360], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42441246  1.         -1.         -1.          1.        ]
2023-04-14 14:07:40,982 - environ.py[line:193] - INFO: reward:-2.5043247356451026, r_sources:[338, 2668, 2509, 214, 2226], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42462545  1.         -1.         -1.          1.        ]
2023-04-14 14:07:41,701 - environ.py[line:193] - INFO: reward:-2.4708668531205182, r_sources:[86, 1999, 1696, 3411, 1360], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42441245  1.         -1.         -1.          1.        ]
2023-04-14 14:07:42,414 - environ.py[line:193] - INFO: reward:-2.5136256221370115, r_sources:[848, 3966, 2226, 961, 438], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42425285  1.         -1.         -1.          1.        ]
2023-04-14 14:07:43,121 - environ.py[line:193] - INFO: reward:-0.2961588985765147, r_sources:[3456, 2735, 2550, 2318, 3584], c_sources:[1159, 4038, 0, 0, 4038], actions:[-0.42612835  1.         -1.         -1.          1.        ]
2023-04-14 14:07:43,848 - environ.py[line:193] - INFO: reward:-1.4336182493667948, r_sources:[869, 1166, 2422, 3206, 508], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.4250167  1.        -1.        -1.         1.       ]
2023-04-14 14:07:44,560 - environ.py[line:193] - INFO: reward:-2.466428902026964, r_sources:[2519, 1561, 930, 3804, 520], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42502815  1.         -1.         -1.          1.        ]
2023-04-14 14:07:45,270 - environ.py[line:193] - INFO: reward:-2.7436822806941317, r_sources:[25, 2899, 2573, 344, 2604], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42425186  1.         -1.         -1.          1.        ]
2023-04-14 14:07:45,981 - environ.py[line:193] - INFO: reward:-2.118715377094012, r_sources:[3604, 135, 2828, 2349, 3039], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42503254  1.         -1.         -1.          1.        ]
2023-04-14 14:07:46,703 - environ.py[line:193] - INFO: reward:-2.5217814705179027, r_sources:[2187, 769, 1389, 3257, 3352], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.4249201  1.        -1.        -1.         1.       ]
